BMW1SERIES116dEfficientDynamics5dr16,10988,2013 13 reg,Hatchback,48651 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES16116DEFFICIENTDYNAMICS5d114BHPFULLSERVICEHISTORYALLOYWHEELS,10989,2013 13 reg,Hatchback,50000 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES16116dEfficientDynamics5dr,10989,2013 13 reg,Hatchback,48449 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20120dSport5dr,10989,2012 61 reg,Hatchback,47656 miles,Manual,20L,177 bhp,Diesel
BMW1SERIES20118dMSport2dr,10989,2012 12 reg,Coupe,43000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20116dESSportsHatch5dr,10989,2013 13 reg,Hatchback,50000 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20120DURBAN5d181BHPLEATHERKEYLESS6SPEED,10990,2012 12 reg,Hatchback,50000 miles,Manual,20L,177 bhp,Diesel
BMW116DSPORTNEWSHAPE205dr,10990,2012 62 reg,Hatchback,51000 miles,Manual,20L,Diesel
BMW116DEFFICIENTDYNAMICS165dr,10990,2013 13 reg,Hatchback,45000 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES16116dEfficientDynamics5dr,10990,2013 13 reg,Hatchback,38600 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20116dESSportsHatch5dr,10990,2012 12 reg,Hatchback,24160 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20116dSportSportsHatch3drstartstop,10990,2013 63 reg,Hatchback,45000 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20116dSportSportsHatch3drstartstop,10990,2014 63 reg,Hatchback,53000 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20116dSE5dr,10991,2013 62 reg,Hatchback,33900 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES16116dEfficientDynamics5dr,10994,2013 13 reg,Hatchback,46000 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20116DSPORT5d114BHPNICEORDERFSH,10995,2012 61 reg,Hatchback,56250 miles,Manual,20L,Diesel
BMW1SERIES5DOORSPORTSHATCH20TD116dES5dr,10995,2012 62 reg,Hatchback,36410 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20118dUrban5dr,10995,2012 61 reg,Hatchback,42000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES16116dEfficientDynamicsSportsHatch5dr,10995,2012 62 reg,Hatchback,37200 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES5DOORSPORTSHATCH16TD116dEfficientDynamics5dr,10995,2013 13 reg,Hatchback,55599 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES16116dEfficientDynamicsSportsHatch5dr,10995,2012 12 reg,Hatchback,36000 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20118dSport5dr,10995,2012 12 reg,Hatchback,56000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20120dSE5dr,10995,2013 13 reg,Hatchback,60000 miles,Manual,20L,177 bhp,Diesel
BMW1SERIES16116dEfficientDynamicsSportsHatch5dr,10995,2012 12 reg,Hatchback,54000 miles,Manual,16L,116 bhp,Diesel
BMW1SERIESCOUPE20TD118dExclusiveEdition2dr,10995,2013 62 reg,Coupe,28356 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20118dSE2dr,10995,2012 12 reg,Coupe,42354 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20120dSport2dr,10995,2012 12 reg,Convertible,53700 miles,Manual,20L,177 bhp,Diesel
BMW1SERIES20120dMSport3dr,10995,2012 12 reg,Hatchback,37582 miles,Manual,20L,177 bhp,Diesel
BMW1SERIES116dEfficientDynamics5drBLUETOOTHTAXFREE16,10998,2013 62 reg,Hatchback,50384 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES120dSE205dr,10998,2012 12 reg,Hatchback,50006 miles,Manual,20L,177 bhp,Diesel
BMW1SERIES114dSE5dr16,10999,2013 13 reg,Hatchback,34597 miles,Manual,16L,95 bhp,Diesel
BMW1SERIES16116DEFFICIENTDYNAMICS5d114BHP,10999,2013 13 reg,Hatchback,40557 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES16116dEfficientDynamicsSportsHatch5dr,10999,2012 12 reg,Hatchback,35150 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20116dSport5dr,10999,2012 62 reg,Hatchback,48000 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES116dEfficientDynamics5dr16,10999,2012 12 reg,Hatchback,44751 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES118DSE5DR20,10999,2012 62 reg,Hatchback,40480 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20116DES5d114BHP,10999,2012 12 reg,Hatchback,16000 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20116dSport5dr,10999,2013 13 reg,Hatchback,36100 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES116dEfficientDynamics163dr,10999,2013 13 reg,Hatchback,33000 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES116dSE5dr20,10999,2012 12 reg,Hatchback,42551 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES16116DEFFICIENTDYNAMICS5d114BHP,10999,2012 12 reg,Hatchback,26939 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES118DSE5DR20,10999,2012 62 reg,Hatchback,41188 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20116dSE5dr,11000,2013 13 reg,Hatchback,47100 miles,Manual,20L,116 bhp,Diesel
BMW116D16EFFICIENTDYNAMICS5dr,11000,2013 13 reg,Hatchback,37167 miles,Manual,16L,116 bhp,Diesel
BMW120D20SE5dr,11000,2012 61 reg,Hatchback,22062 miles,Manual,20L,177 bhp,Diesel
BMW1SERIES20116dSE5dr,11000,2012 62 reg,Hatchback,46612 miles,Manual,20L,116 bhp,Diesel
BMW116D16EFFICIENTDYNAMICS3dr,11000,2013 63 reg,Hatchback,40260 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES120dxDriveSport5drCOMFORTPACK20,11000,2013 13 reg,Hatchback,54577 miles,Manual,20L,184 bhp,Diesel
BMW1SERIES116dSport3drCRUISECONTROLAUXIN20,11000,2014 63 reg,Hatchback,33249 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20116dES5dr,11000,2012 62 reg,Hatchback,33500 miles,Automatic,20L,116 bhp,Diesel
BMW1SERIES116dEfficientDynamics3drDRIVERCOMFORTPACK16,11000,2013 13 reg,Hatchback,27847 miles,Manual,16L,116 bhp,Diesel
BMW116D20Sport5dr,11000,2013 13 reg,Hatchback,46740 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES16116dEfficientDynamics5dr,11000,2013 13 reg,Hatchback,35700 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20120dSport5dr,11000,2012 12 reg,Hatchback,56658 miles,Manual,20L,177 bhp,Diesel
BMW116D16EFFICIENTDYNAMICS5dr,11000,2013 63 reg,Hatchback,47068 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20116dSport5dr,11000,2012 12 reg,Hatchback,20000 miles,Automatic,20L,116 bhp,Diesel
BMW1SERIES116dMSport3drALCANTARALEATHER20,11000,2012 62 reg,Hatchback,52752 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES116dSE5drAutoSUNPROTECTIONGLASS20,11000,2012 62 reg,Hatchback,42311 miles,Automatic,20L,116 bhp,Diesel
BMW1SERIES116dEfficientDynamics3drAIRCONAUXIN16,11000,2013 63 reg,Hatchback,26608 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES114DSport163dr,11000,2013 13 reg,Hatchback,49192 miles,Manual,16L,95 bhp,Diesel
BMW1SERIES116dUrban5drPARTLEATHER20,11000,2013 13 reg,Hatchback,25581 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES116dEfficientDynamics5drDABTUNER16,11000,2013 13 reg,Hatchback,22615 miles,Manual,16L,116 bhp,Diesel
BMW116D16EFFICIENTDYNAMICS5dr,11000,2013 13 reg,Hatchback,33424 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20118dMSportCoupe2drDieselManual118gkm143bhp,11000,2012 61 reg,Coupe,35000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES116ED165dr,11000,2013 13 reg,Hatchback,51500 miles,Manual,16L,116 bhp,Diesel
BMW118D20Sport5dr,11000,2012 12 reg,Hatchback,39873 miles,Manual,20L,143 bhp,Diesel
BMW116DES205dr,11000,2013 62 reg,Hatchback,37751 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20118dMSport2dr,11000,2012 61 reg,Coupe,29000 miles,Automatic,20L,143 bhp,Diesel
BMW116D20Sport5dr,11000,2012 12 reg,Hatchback,39289 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20116DSE3d114BHPBMWSERVICEPLAN,11000,2012 62 reg,Hatchback,22000 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20118DMSPORT2d141BHPREDLEATHER,11001,2012 61 reg,Coupe,45000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES118dSE5dr20,11053,2012 12 reg,Hatchback,40722 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20118DSPORT5dHUGESPEC,11087,2012 12 reg,Hatchback,50000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES114dSE3drPROFESSIONALSATNAV16,11100,2014 63 reg,Hatchback,21771 miles,Manual,16L,95 bhp,Diesel
BMW1SERIES116dEfficientDynamics5dr16,11119,2013 13 reg,Hatchback,42432 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES116dEfficientDynamics5dr16,11129,2013 13 reg,Hatchback,49175 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES16116dEfficientDynamicsSportsHatch5dr,11150,2012 62 reg,Hatchback,27500 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES118d20dSE72MPG,11150,2012 62 reg,Hatchback,37000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES16116DEFFICIENTDYNAMICS5d114BHP,11190,2013 13 reg,Hatchback,38400 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES116dSport5drKEYLESSSTARTBLUETOOTH20,11194,2012 62 reg,Hatchback,40279 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20116dSport5dr,11195,2013 13 reg,Hatchback,49500 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES116dEfficientDynamics5drBLUETOOTHDAB16,11198,2013 13 reg,Hatchback,41621 miles,Manual,16L,116 bhp,Diesel
BMW114D16ES5dr,11199,2013 13 reg,Hatchback,20363 miles,Manual,16L,95 bhp,Diesel
BMW1SERIESCoupe118d20ES2dr,11200,2013 13 reg,Coupe,31008 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES118dSport5drPROFESSIONALSATNAV20,11200,2013 13 reg,Hatchback,59303 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20TD116dSE5dr,11222,2012 62 reg,Hatchback,46754 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES16116dEfficientDynamicsSportsHatch5dr,11250,2012 62 reg,Hatchback,34852 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20118dExclusive2dr,11250,2012 12 reg,Coupe,25985 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20118dExclusive2dr,11250,2012 12 reg,Coupe,36969 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20116DSPORT5DR114BHP,11280,2013 62 reg,Hatchback,38001 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20116dUrban5dr,11290,2012 12 reg,Hatchback,13600 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20116DSPORT3d114BHP,11295,2013 62 reg,Hatchback,39000 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES114dSport163dr,11298,2013 13 reg,Hatchback,35600 miles,Manual,16L,95 bhp,Diesel
BMW116D16EFFICIENTDYNAMICS5dr,11299,2013 62 reg,Hatchback,24648 miles,Manual,16L,116 bhp,Diesel
BMW116D20Sport5dr,11299,2013 13 reg,Hatchback,52016 miles,Manual,20L,116 bhp,Diesel
BMW114D16Sport3dr,11299,2013 13 reg,Hatchback,34585 miles,Manual,16L,95 bhp,Diesel
BMW1SERIES116DEFFICIENTDYNAMICS3DR16,11299,2013 13 reg,Hatchback,34550 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES16116DEFFICIENTDYNAMICS3d114BHP,11299,2013 13 reg,Hatchback,39276 miles,Manual,16L,116 bhp,Diesel
BMW116D16EFFICIENTDYNAMICS5dr,11299,2013 13 reg,Hatchback,31486 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20116DSE5d114BHP20RoadTaxAirCon,11299,2013 63 reg,Hatchback,41000 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES16116DEFFICIENTDYNAMICS5d114BHP1OwnerFullServiceHistory,11299,2013 62 reg,Hatchback,23049 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES114dSport5drBLUETOOTHDABTUNER16,11300,2013 13 reg,Hatchback,36132 miles,Manual,16L,95 bhp,Diesel
BMW1SERIES20118dSport5dr,11300,2012 12 reg,Hatchback,28500 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES118dSE5drAIRCONAUXIN20,11300,2014 14 reg,Hatchback,30421 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES116dEfficientDynamics5dr16,11321,2013 63 reg,Hatchback,50904 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20118dSport2dr,11350,2012 12 reg,Coupe,56477 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20118DSE2d141BHP,11395,2012 62 reg,Coupe,47000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES116dEfficientDynamics5drBLUETOOTHKEYLESSSTART16,11398,2013 62 reg,Hatchback,30753 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES114dSE5drAIRCONAUXIN16,11400,2013 13 reg,Hatchback,30194 miles,Manual,16L,95 bhp,Diesel
BMW1SERIES118dSport3drAutoAIRCONAUXIN20,11400,2013 13 reg,Hatchback,44676 miles,Automatic,20L,143 bhp,Diesel
BMW1SERIES116dSport5drAIRCONAUXIN20,11400,2012 62 reg,Hatchback,32659 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES116dSE5dr20,11400,2013 62 reg,Hatchback,23067 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES118dExclusiveEdition2drFULLLEATHER20,11400,2012 62 reg,Coupe,24302 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES116d16SE5dr,11400,2013 62 reg,Hatchback,44675 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES118d20Urban5dr,11400,2012 61 reg,Hatchback,46976 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES118dSport3dr20,11429,2013 13 reg,Hatchback,50113 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES116dEfficientDynamics3dr16,11441,2012 62 reg,Hatchback,22460 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20116dSport5dr,11450,2012 12 reg,Hatchback,51138 miles,Automatic,20L,116 bhp,Diesel
BMW1SERIES16116dEfficientDynamics5dr,11450,2013 13 reg,Hatchback,36662 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20118dSport2dr,11465,2012 12 reg,Coupe,34528 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20116dSport5dr,11470,2013 13 reg,Hatchback,47930 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES16116dEfficientDynamicsSportsHatch5drstartstop,11470,2013 63 reg,Hatchback,35282 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20118DEXCLUSIVEEDITION2DR141BHPCOUPE,11470,2012 12 reg,Coupe,31540 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20118dES2dr,11475,2012 12 reg,Convertible,45000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20118dMSport2dr,11475,2012 61 reg,Coupe,47130 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20118DSE5dAUTO141BHP,11480,2013 13 reg,Hatchback,21600 miles,Automatic,20L,143 bhp,Diesel
BMW1SERIES20116dSport5dr,11482,2012 62 reg,Hatchback,34912 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES116dEfficientDynamics5dr16,11486,2013 13 reg,Hatchback,28659 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20116DSPORT5d114BHPFINANCEARRANGED,11488,2012 62 reg,Hatchback,35000 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES16116dEfficientDynamicsBusinessEdition5dr,11489,2013 63 reg,Hatchback,60000 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20116dSportSportsHatch5drstartstop,11490,2013 63 reg,Hatchback,46228 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20118dMSportSportsHatch5drstartstop,11490,2013 13 reg,Hatchback,50100 miles,Automatic,20L,143 bhp,Diesel
BMW1SERIES16116DEFFICIENTDYNAMICS5d114BHP,11490,2013 63 reg,Hatchback,38400 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20116dSportSportsHatch5drstartstop,11490,2013 63 reg,Hatchback,57000 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES16116dEfficientDynamics5dr,11490,2013 13 reg,Hatchback,28900 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20118dSESportsHatch3drstartstop,11490,2013 63 reg,Hatchback,46224 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES16116dEfficientDynamicsSportsHatch5drstartstop,11490,2013 13 reg,Hatchback,25300 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20116dSE5dr,11491,2013 62 reg,Hatchback,24358 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES16EfficientDynamicsDueIn5dr,11495,2013 13 reg,Hatchback,43990 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20116DSPORT5d114BHP,11495,2013 63 reg,Hatchback,50775 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20118dSE2dr,11495,2013 13 reg,Coupe,34000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20116dSportSportsHatch5drDieselManualstartstop114gkm116bhp,11495,2013 13 reg,Hatchback,25847 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20120dMSport2dr,11495,2012 62 reg,Convertible,50000 miles,Manual,20L,177 bhp,Diesel
BMW1SERIES20118dMSport2dr,11495,2012 61 reg,Coupe,50301 miles,Automatic,20L,143 bhp,Diesel
BMW1SERIES20116dSESportsHatch5drstartstop,11495,2013 63 reg,Hatchback,45331 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES118DMSPORT202dr,11495,2012 12 reg,Coupe,30000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20118dMSport2dr,11495,2012 62 reg,Coupe,37000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20116dSportSportsHatch5drstartstop,11495,2013 63 reg,Hatchback,25000 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES118dSport205dr,11498,2013 13 reg,Hatchback,55887 miles,Manual,20L,143 bhp,Diesel
BMW116D16EFFICIENTDYNAMICS3dr,11499,2013 13 reg,Hatchback,43588 miles,Manual,16L,116 bhp,Diesel
BMW118D20SE5dr,11499,2013 13 reg,Hatchback,57423 miles,Manual,20L,143 bhp,Diesel
BMW116D20SE5dr,11499,2013 13 reg,Hatchback,29297 miles,Automatic,20L,116 bhp,Diesel
BMW1SERIES116DEfficientdynamics165dr,11499,2013 13 reg,Hatchback,36716 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES116DSPORT5DR20,11499,2012 62 reg,Hatchback,33620 miles,Manual,20L,116 bhp,Diesel
BMW118D20Sport5dr,11499,2013 13 reg,Hatchback,45695 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES114dSport165dr,11499,2013 13 reg,Hatchback,43789 miles,Manual,16L,95 bhp,Diesel
BMW116D20Sport5dr,11499,2012 12 reg,Hatchback,36617 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20118DSE5d141BHP,11499,2012 12 reg,Hatchback,52000 miles,Manual,20L,143 bhp,Diesel
BMW118D20Sport5dr,11499,2013 13 reg,Hatchback,56590 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20120dSport5dr,11500,2012 12 reg,Hatchback,40000 miles,Manual,20L,177 bhp,Diesel
BMW1SERIES120dSE5drAIRCONAUXIN20,11500,2012 12 reg,Hatchback,26208 miles,Manual,20L,177 bhp,Diesel
BMW1SERIES118dSportPlusEditionAutoFULLLEATHER202dr,11500,2012 62 reg,Coupe,55208 miles,Automatic,20L,143 bhp,Diesel
BMW1SERIES20116DSPORT3d114BHP,11500,2012 62 reg,Hatchback,22078 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES116dSE5dr20,11500,2013 62 reg,Hatchback,24417 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES116dEfficientDynamics5dr16,11500,2013 13 reg,Hatchback,44003 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES118d20SE5dr,11500,2013 13 reg,Hatchback,45566 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES116d16EfficientDynamics5dr,11500,2013 13 reg,Hatchback,36158 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES116d16EfficientDynamics5dr,11500,2012 62 reg,Hatchback,32320 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20118dUrban5dr,11500,2012 12 reg,Hatchback,40594 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES16116DEFFICIENTDYNAMICS3d114BHP,11500,2013 13 reg,Hatchback,27681 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES16116dEfficientDynamicsSportsHatch5dr,11500,2012 62 reg,Hatchback,13600 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES118dSport5drCRUISECONTROLAUXIN20,11500,2013 13 reg,Hatchback,34168 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES16114dUrbanSportsHatcheDrive5dr,11500,2013 13 reg,Hatchback,42000 miles,Manual,16L,95 bhp,Diesel
BMW1SERIESCoupe118d20SE2dr,11500,2012 62 reg,Coupe,32742 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES116dSE5dr20,11500,2013 13 reg,Hatchback,52932 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES118dMSport2dr20,11500,2012 12 reg,Coupe,41794 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20118dExclusive2dr,11500,2012 12 reg,Coupe,37000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES5DOORSPORTSHATCH20TD118dSport5dr,11500,2012 62 reg,Hatchback,57225 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES116dMSport5drSUNPROTECTIONPACK20,11500,2013 13 reg,Hatchback,41125 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES118dMSport5drAIRCONAUXIN20,11500,2013 13 reg,Hatchback,54562 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES116d16EfficientDynamics5dr,11500,2013 13 reg,Hatchback,46754 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES118dSport5dr20,11505,2012 12 reg,Hatchback,42638 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20120DSPORTPLUSEDITION2dWOWWHATAFANTASTICSPORTSCOUPE,11526,2012 12 reg,Coupe,52043 miles,Manual,20L,177 bhp,Diesel
BMW1SERIES16114dSportSportsHatch5drstartstop,11550,2014 64 reg,Hatchback,22500 miles,Manual,16L,95 bhp,Diesel
BMW1SERIES118dSport5dr20,11574,2012 12 reg,Hatchback,55666 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES116dEfficientDynamics5dr16,11575,2012 62 reg,Hatchback,42521 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES116dSport5drDABBLUETOOTHCRUISECONTROLAIRCON20,11598,2013 13 reg,Hatchback,43807 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES118dMSport2dr20,11599,2012 12 reg,Coupe,47948 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES116dEfficientDynamics5dr16,11599,2013 13 reg,Hatchback,29286 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES118dSport5dr20,11616,2012 12 reg,Hatchback,49559 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES120dSE5dr20,11675,2012 12 reg,Hatchback,39246 miles,Manual,20L,177 bhp,Diesel
BMW1SERIES116dEfficientDynamics5dr16,11687,2014 63 reg,Hatchback,41273 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES20116DSPORT5d114BHP,11690,2012 62 reg,Hatchback,33700 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20118dSportSportsHatch3dr,11690,2013 62 reg,Hatchback,50000 miles,Automatic,20L,143 bhp,Diesel
BMW1SERIES20118dSport5dr,11690,2013 13 reg,Hatchback,50000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES118DMSPORT205dr,11695,2012 62 reg,Hatchback,57898 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20120dSE2dr,11695,2012 12 reg,Convertible,60000 miles,Manual,20L,177 bhp,Diesel
BMW1SERIES20116dSportSportsHatch3dr,11699,2012 62 reg,Hatchback,26992 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES116dEfficientDynamics5dr16,11700,2012 62 reg,Hatchback,29635 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES118dSport5dr17INCHALLOYSAIRCON20,11725,2012 12 reg,Hatchback,42341 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES16116dEfficientDynamics5dr,11750,2013 13 reg,Hatchback,33594 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES16114dSESportsHatch5drstartstop,11750,2013 63 reg,Hatchback,14650 miles,Manual,16L,95 bhp,Diesel
BMW1SERIES20118dSE2dr,11750,2013 13 reg,Coupe,33000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES20116DMSPORT5d114BHPALLOYSAIRCON,11750,2012 62 reg,Hatchback,48000 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20120dMSport2dr,11750,2012 12 reg,Coupe,49000 miles,Manual,20L,177 bhp,Diesel
BMW1SERIES20118dSport5dr,11750,2012 12 reg,Hatchback,45000 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES116dEfficientDynamics5dr16,11753,2013 13 reg,Hatchback,38102 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES116dSport5dr20,11753,2012 62 reg,Hatchback,24259 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES20118DSPORT2d141BHPONLY20000MILES,11789,2012 12 reg,Coupe,20112 miles,Manual,20L,143 bhp,Diesel
BMW1SERIES16114dSportSportsHatch5dr,11790,2013 13 reg,Hatchback,39558 miles,Manual,16L,95 bhp,Diesel
BMW1SERIES20116dSport5dr,11790,2013 62 reg,Hatchback,44388 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES116dSE5drStepAuto20,11795,2012 12 reg,Hatchback,25261 miles,Automatic,20L,116 bhp,Diesel
BMW1SERIES114dSport3dr16,11795,2013 13 reg,Hatchback,30493 miles,Manual,16L,95 bhp,Diesel
BMW1SERIES20120DSPORT5d181BHP,11795,2013 13 reg,Hatchback,59985 miles,Manual,20L,177 bhp,Diesel
BMW1SERIES116dEfficientDynamics5dr16,11797,2013 13 reg,Hatchback,24577 miles,Manual,16L,116 bhp,Diesel
BMW1SERIES116dSport5drBLUETOOTHREARPARKINGSENSORSCRUISECONTROL20,11798,2013 13 reg,Hatchback,32996 miles,Manual,20L,116 bhp,Diesel
BMW1SERIES116dSE3dr16INCHALLOYSBLUETOOTH20,11798,2014 14 reg,Hatchback,39744 miles,Manual,20L,116 bhp,Diesel
BMW116D16EFFICIENTDYNAMICS5dr,11799,2013 63 reg,Hatchback,31970 miles,Manual,16L,116 bhp,Diesel
